p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.67967011220461e-47	0.0749863902464939	0.28	0.264	5.25402918899958e-43	WT	ERICH5
2.7425191338943e-47	0.0694520668433333	0.404	0.396	5.37725726582655e-43	WT	REEP3
2.83049298255922e-47	0.0544404371784922	0.436	0.46	5.54974759090386e-43	WT	TP63
2.94803119108463e-47	0.0702363302500421	0.329	0.319	5.78020475635964e-43	WT	SLC7A14
3.22629100348684e-47	0.0570223637629821	0.334	0.34	6.32578877053666e-43	WT	NDUFS4
3.25859874414376e-47	0.079811923505632	0.161	0.139	6.38913455764267e-43	WT	UBE4A
3.33701200407684e-47	0.0864224622388393	0.199	0.183	6.54287943639346e-43	WT	SIRT4
3.60399380427631e-47	0.0609792675254716	0.31	0.309	7.06635065204456e-43	WT	FKBP10
3.62389770300956e-47	0.0885793389236469	0.242	0.194	7.10537622629085e-43	WT	WT1
3.7160811517084e-47	0.0628863272177045	0.483	0.477	7.28612031415465e-43	WT	C2CD5
3.83316861252362e-47	0.0886938168751158	0.242	0.195	7.51569369857505e-43	WT	ELAVL2
4.23261989777203e-47	0.0856271541112974	0.232	0.208	8.29889783356162e-43	WT	GSKIP
4.49273132363943e-47	0.0822431613471229	0.107	0.087	8.80889830625984e-43	WT	XK
4.6074356110081e-47	0.063913334225469	0.338	0.332	9.03379900250358e-43	WT	PPP2R3C
5.40374401508193e-47	0.0669669767323569	0.635	0.642	1.05951208903711e-42	WT	TMEM132C
5.51784839731479e-47	0.0960417000070315	0.12	0.089	1.08188453526151e-42	WT	GAPDHS
5.55442163853331e-47	0.0869196680089051	0.166	0.134	1.08905545066723e-42	WT	GRIN1
5.93758635631519e-47	0.0680960204988613	0.418	0.422	1.16418255688272e-42	WT	SEPP1
6.97683356801494e-47	0.0593125244195301	0.48	0.48	1.36794775768069e-42	WT	ZC3HAV1
7.37520740406516e-47	0.0953377087810958	0.109	0.08	1.44605691571506e-42	WT	MPP4
7.40409370696149e-47	0.0720129147253297	0.375	0.357	1.45172065312394e-42	WT	GOLGA1
7.78736327269021e-47	0.0598790067265516	0.545	0.543	1.52686831687637e-42	WT	APLF
7.90352985465369e-47	0.0911602717934358	0.253	0.203	1.54964509860195e-42	WT	RAD21L1
8.5725443460418e-47	0.0885616946478129	0.099	0.075	1.68081876992842e-42	WT	AC096949.1
8.89005148104043e-47	0.0788149869069312	0.155	0.132	1.7430723938876e-42	WT	MUC17
9.13864536894097e-47	0.0662347294987402	0.278	0.269	1.79181419748826e-42	WT	CHMP4A
9.16663456425623e-47	0.065130325541812	0.499	0.515	1.79730203901372e-42	WT	UBE3C
9.60774207465653e-47	0.0807105589088052	0.169	0.147	1.88378998857791e-42	WT	VSX2
9.67300177767961e-47	0.0895330440252639	0.386	0.377	1.89658545854964e-42	WT	NPSR1
9.73267801583483e-47	0.0620629617683882	0.23	0.217	1.90828617856474e-42	WT	OSR1
9.9963002229181e-47	0.0529929585921379	0.673	0.675	1.95997458470755e-42	WT	SLC25A13
1.00424822722614e-46	0.0620925030302146	0.304	0.304	1.9690294991223e-42	WT	PSMA3
1.15794734330917e-46	0.0714842100156173	0.391	0.388	2.27038735602629e-42	WT	CROT
1.22476697971383e-46	0.0884729197720722	0.117	0.09	2.40140061712492e-42	WT	CYBRD1
1.32515204759885e-46	0.0738516914312353	0.272	0.262	2.59822561972707e-42	WT	IPO4
1.44142267141645e-46	0.0715394587962475	0.425	0.427	2.82619743184623e-42	WT	PAK5
1.54750034155438e-46	0.0691409032217964	0.189	0.175	3.03418391968568e-42	WT	SAMD15
1.56726984506455e-46	0.0716595983056511	0.322	0.315	3.07294598521807e-42	WT	SDR39U1
1.57306685059637e-46	0.103443983950026	0.088	0.057	3.0843121739643e-42	WT	NMUR2
1.74336222677884e-46	0.0637405735195371	0.728	0.72	3.41821031804527e-42	WT	CCDC146
1.78913194271955e-46	0.085986548419504	0.248	0.23	3.50795100009022e-42	WT	DHRS4L2
1.86159950505959e-46	0.0812197994644304	0.066	0.045	3.65003814957033e-42	WT	C1QTNF5
1.86933479328183e-46	0.0692511784021665	0.417	0.41	3.66520472918768e-42	WT	SLC16A2
1.91926645029358e-46	0.0781898473910711	0.144	0.123	3.76310572909062e-42	WT	PSMC1
1.92422411609305e-46	0.0823618712474554	0.22	0.203	3.77282622442364e-42	WT	RINL
1.98408761948528e-46	0.0696635027128789	0.27	0.255	3.89020059552478e-42	WT	RABEP1
1.9868209737897e-46	0.103241469104006	0.069	0.04	3.89555988330947e-42	WT	MS4A4E
2.131507419284e-46	0.0919810254428517	0.091	0.066	4.17924659699013e-42	WT	SHCBP1L
2.15843397454629e-46	0.0533980065779721	0.579	0.589	4.2320414938929e-42	WT	RIMKLB
2.19481867772059e-46	0.0555680406346625	0.658	0.652	4.30338098140676e-42	WT	PHF20
2.26214044348284e-46	0.0870323362809442	0.414	0.386	4.43537876753681e-42	WT	RYR1
2.57789757347638e-46	0.0732787666897543	0.228	0.213	5.05448377231514e-42	WT	NUP37
2.59114869140137e-46	0.0701086629050836	0.516	0.508	5.08046523923067e-42	WT	CERS5
2.67621880876213e-46	0.0718535967723721	0.423	0.414	5.2472622183399e-42	WT	ABI2
2.77691161883444e-46	0.0742568691079704	0.199	0.184	5.44469061104869e-42	WT	ZSCAN25
3.2589076739592e-46	0.0693974364563172	0.457	0.452	6.3897402763318e-42	WT	PGBD2
3.44685016574233e-46	0.0848375804397964	0.285	0.269	6.75823911997099e-42	WT	IRF9
3.60793729133522e-46	0.0558931682489452	0.705	0.698	7.07408264712096e-42	WT	MAP3K12
4.31131097203074e-46	0.0805961794973676	0.276	0.258	8.45318742286067e-42	WT	NGDN
4.35790901799801e-46	0.0661824845629181	0.153	0.141	8.5445522115887e-42	WT	SLC22A12
4.53557983972543e-46	0.0834092656470769	0.186	0.161	8.89291139174964e-42	WT	A2ML1
4.85450855295844e-46	0.068291572584523	0.461	0.458	9.51823491978561e-42	WT	TMEM123
5.34784945129663e-46	0.0634656944517872	0.529	0.526	1.04855284191573e-41	WT	KIZ
5.523479163805e-46	0.146124661131857	0.201	0.145	1.08298855964725e-41	WT	NDNF
5.60404064697155e-46	0.0865755540023819	0.337	0.316	1.09878424965171e-41	WT	PLEKHG4B
5.82071450197645e-46	0.0538168683284049	0.409	0.419	1.14126749240252e-41	WT	CCNT1
6.71034933636829e-46	0.0610969172958494	0.217	0.212	1.31569819438173e-41	WT	LRR1
7.64933604489258e-46	0.0811326660779483	0.33	0.329	1.49980531832209e-41	WT	ZBTB42
8.08915609977352e-46	0.0573143767638759	0.274	0.279	1.58604083648259e-41	WT	SLC38A11
8.51538723680634e-46	0.0698921983306954	0.402	0.4	1.66961197552062e-41	WT	STX6
9.31104437107737e-46	0.0664410554559597	0.505	0.501	1.82561646983714e-41	WT	UBN2
1.13463466544709e-45	0.0578578081523711	0.324	0.33	2.2246781885421e-41	WT	LRRC6
1.18399108905896e-45	0.0723876924303823	0.376	0.369	2.32145132831789e-41	WT	RAB11FIP2
1.23059536769676e-45	0.0504017355967493	0.519	0.527	2.41282833744303e-41	WT	RICTOR
1.25593452574651e-45	0.0684876586654262	0.372	0.356	2.46251082463118e-41	WT	ANP32B
1.26002653303865e-45	0.0922388334180635	0.121	0.093	2.47053402332887e-41	WT	PTPN22
1.34407330164831e-45	0.0585379611576841	0.335	0.337	2.63532452254184e-41	WT	BRIP1
1.35415128539392e-45	0.0608981487888554	0.422	0.414	2.65508442527186e-41	WT	KCNJ1
1.46987964662454e-45	0.0841504097054561	0.361	0.349	2.88199302313674e-41	WT	PRKAR2B
1.67320311784208e-45	0.0588684921325112	0.549	0.545	3.28064935315296e-41	WT	STRN
1.74614644661849e-45	0.072745183680167	0.22	0.196	3.42366933788487e-41	WT	ALKBH8
1.80367565892124e-45	0.059167088699795	0.422	0.423	3.53646686444688e-41	WT	IQCA1
1.81019354850996e-45	0.0883938923505482	0.102	0.076	3.54924649056349e-41	WT	EFCAB3
1.93655063513537e-45	0.0904718635856483	0.089	0.062	3.79699483030992e-41	WT	MEP1A
1.96023697299456e-45	0.0582622376155594	0.531	0.534	3.84343663295044e-41	WT	AAMDC
2.04460419330033e-45	0.0725526995578863	0.48	0.514	4.00885544180396e-41	WT	LRRC41
2.13155228764991e-45	0.107338243339768	0.119	0.079	4.17933457039518e-41	WT	WNT7A
2.15688646111314e-45	0.0567877945654112	0.498	0.507	4.22900728430453e-41	WT	EFR3A
2.18576030077405e-45	0.0869098633806487	0.093	0.061	4.28562022172767e-41	WT	HTR5A
2.19440713061465e-45	0.0777634015815388	0.17	0.144	4.30257406099615e-41	WT	FAM171B
2.20709742608934e-45	0.092576187818403	0.135	0.095	4.32745592333338e-41	WT	C17orf51
2.33452860444623e-45	0.0636971769863142	0.377	0.38	4.57731023473771e-41	WT	ZNF786
2.38348500094018e-45	0.099925408703504	0.153	0.12	4.67329904134342e-41	WT	FOXD1
2.4632148814835e-45	0.0700111157920197	0.446	0.439	4.8296254181247e-41	WT	ZNF652
2.53146270365023e-45	0.0600376999787219	0.611	0.611	4.963438923047e-41	WT	INMT-FAM188B
2.53706089674696e-45	0.0702074721168035	0.331	0.32	4.97441530025176e-41	WT	MEX3A
2.70635520574406e-45	0.05872858535618	0.635	0.634	5.30635065190239e-41	WT	CHD6
2.71979148557099e-45	0.0813677288805143	0.283	0.253	5.33269516575904e-41	WT	SNCAIP
2.80360162917426e-45	0.0873275339344103	0.242	0.232	5.49702171432198e-41	WT	ADGRG2
2.86709349321295e-45	0.0959307877170062	0.131	0.1	5.62151021214263e-41	WT	TACR3
3.00086202394471e-45	0.0621400829493311	0.441	0.444	5.8837901703484e-41	WT	DGKA
3.19870375432868e-45	0.0948244165050205	0.086	0.056	6.27169845111223e-41	WT	TBX20
3.3454312784804e-45	0.0637433833706482	0.488	0.483	6.55938710771652e-41	WT	CEP250
3.63686810316569e-45	0.0786139155810542	0.354	0.349	7.13080728987697e-41	WT	ISCA2
3.68943275623792e-45	0.0628980340581339	0.623	0.607	7.23387080515568e-41	WT	FAM222A
4.06875527895823e-45	0.0533819542227404	0.534	0.527	7.9776084754534e-41	WT	METTL8
4.45815169840357e-45	0.0868572705356317	0.195	0.173	8.74109803505988e-41	WT	GABRA3
4.56299899784081e-45	0.0551600823593901	0.479	0.49	8.94667213506647e-41	WT	AHI1
4.61728810353656e-45	0.0893300591829387	0.121	0.097	9.05311678460413e-41	WT	ADGRG4
5.27494271328445e-45	0.0603426684263533	0.409	0.414	1.03425801779368e-40	WT	PQLC2L
5.91634251716616e-45	0.0900461822768396	0.409	0.379	1.16001727734077e-40	WT	CCDC183
6.22663595881551e-45	0.0682349255379822	0.389	0.384	1.22085651244496e-40	WT	HS3ST5
6.38729789076442e-45	0.0935723737272601	0.221	0.189	1.25235749744218e-40	WT	PPP1R42
6.50777011802514e-45	0.0829708774604779	0.105	0.08	1.27597848704119e-40	WT	USP44
6.55300233563906e-45	0.0748250811727432	0.17	0.145	1.28484716794875e-40	WT	ERICH6B
6.65627863802819e-45	0.0693214885456279	0.491	0.487	1.30509655255819e-40	WT	CRHR1
7.85163095302938e-45	0.10684956986097	0.105	0.072	1.53946928096047e-40	WT	GABRA1
8.53100178892276e-45	0.0556929287422627	0.551	0.559	1.67267352075408e-40	WT	CEP57L1
9.16346516691304e-45	0.0619328495030376	0.787	0.801	1.79668061527664e-40	WT	RAPGEF1
9.68788367313031e-45	0.0707183347210602	0.275	0.265	1.89950335179066e-40	WT	RTFDC1
9.79947229110971e-45	0.0782019563286105	0.229	0.219	1.92138253211788e-40	WT	RABGGTA
1.00968880957553e-44	0.0544203887600088	0.573	0.577	1.97969684893473e-40	WT	CDC73
1.01710050762205e-44	0.0982600260657556	0.091	0.062	1.99422896529455e-40	WT	SLC15A2
1.08979346581224e-44	0.0930880547596943	0.13	0.1	2.13675804841806e-40	WT	CDH19
1.11088424296412e-44	0.059166758249855	0.487	0.489	2.17811073517976e-40	WT	HSF4
1.12859396564147e-44	0.0619737950253776	0.727	0.729	2.21283418843323e-40	WT	DGKD
1.34203448693043e-44	0.0793097037446054	0.212	0.191	2.63132701852449e-40	WT	ASIC4
1.38001763063899e-44	0.0951120534588954	0.22	0.19	2.70580056839387e-40	WT	MEIKIN
1.42169286115475e-44	0.0951034759705119	0.078	0.05	2.78751319286612e-40	WT	IQCA1L
1.45260226053564e-44	0.0974943437855642	0.161	0.126	2.84811725223222e-40	WT	IFITM1
1.82942472660651e-44	0.0537722759179755	0.564	0.571	3.58695306145739e-40	WT	UGDH
1.90840975682833e-44	0.0795775269750837	0.272	0.262	3.7418190102133e-40	WT	TMEM55A
2.10203031105062e-44	0.089133415917078	0.114	0.084	4.12145083087694e-40	WT	SLC2A10
2.17829708904016e-44	0.0668031474381194	0.342	0.339	4.27098710248104e-40	WT	KIDINS220
2.17945369852429e-44	0.098246010614467	0.116	0.083	4.27325486669658e-40	WT	USP6
2.21520545074846e-44	0.0932300171169296	0.084	0.057	4.3433533272825e-40	WT	GIMAP5
2.50490175798821e-44	0.0621636127190497	0.533	0.528	4.91136087688748e-40	WT	TAF4
2.81562540544549e-44	0.0650931528185923	0.498	0.492	5.52059673245697e-40	WT	ABCD1
2.87700084479572e-44	0.0666074288020373	0.278	0.264	5.64093555639098e-40	WT	IFIT5
2.91581260377655e-44	0.0945163744416199	0.279	0.247	5.71703377222467e-40	WT	C9orf16
3.04502500847396e-44	0.0705440753740262	0.358	0.344	5.97038053411489e-40	WT	FSD1L
3.27404943485642e-44	0.079542616586708	0.589	0.59	6.41942872692298e-40	WT	TNR
3.36440612511326e-44	0.0761099099342649	0.262	0.254	6.59659108950957e-40	WT	NUP210L
3.85762529403119e-44	0.0585134998810273	0.532	0.528	7.56364591400696e-40	WT	WLS
4.70258061361495e-44	0.0931137610138809	0.08	0.055	9.22034980911484e-40	WT	SELE
4.85123053577421e-44	0.0934097688196078	0.486	0.464	9.51180771149249e-40	WT	SERPINF2
4.94080273085824e-44	0.0997020495524502	0.124	0.09	9.68743191439375e-40	WT	LHX2
4.95972286358473e-44	0.0660548610014777	0.44	0.435	9.72452861863059e-40	WT	ZNF320
5.03255766312361e-44	0.0585569612909713	0.564	0.572	9.86733581008646e-40	WT	NBEAL1
5.07230567377779e-44	0.117135905299492	0.059	0.031	9.94526973457612e-40	WT	RP11-577H5.5
5.10660362506582e-44	0.0542876312254696	0.556	0.57	1.00125177276665e-39	WT	LAMB1
5.12372834006839e-44	0.0651049685673196	0.404	0.407	1.00460941563721e-39	WT	RP11-15K19.2
5.12464769145235e-44	0.0878651849315025	0.195	0.167	1.00478967286306e-39	WT	DEGS2
6.08052093409719e-44	0.0938442076656834	0.113	0.085	1.19220773954844e-39	WT	ZDHHC15
6.46072115822147e-44	0.0580516418267251	0.423	0.43	1.26675359749248e-39	WT	OPA1
7.32279069685467e-44	0.0731320035927496	0.448	0.46	1.4357795719323e-39	WT	BMPR1B
7.54695163236773e-44	0.0543160575940552	0.416	0.432	1.47973080655834e-39	WT	EXOC2
7.88370732053722e-44	0.0603823570229776	0.516	0.513	1.54575849433773e-39	WT	NADK2
7.99542062345607e-44	0.0929282726683969	0.078	0.051	1.56766212164103e-39	WT	GIMAP1-GIMAP5
8.18061223122248e-44	0.0560932258977352	0.538	0.544	1.60397264017579e-39	WT	BZW2
8.81874032631754e-44	0.101212866831342	0.095	0.061	1.72909041578108e-39	WT	NR5A1
9.48831726234266e-44	0.0660495942175034	0.349	0.346	1.86037436562752e-39	WT	MMP26
9.52876343837184e-44	0.0608956624012993	0.537	0.552	1.86830464736157e-39	WT	TMEM65
1.0261353334857e-43	0.0835970538925946	0.198	0.18	2.01194354836541e-39	WT	IL5RA
1.1833470272604e-43	0.075019773628214	0.255	0.254	2.32018851634946e-39	WT	CNTN3
1.18464324505076e-43	0.0746096765674259	0.326	0.319	2.32273001057102e-39	WT	CPSF4
1.3010861493257e-43	0.0758795819458942	0.224	0.188	2.55103961298289e-39	WT	FAM24B
1.42081246941642e-43	0.0591612109594206	0.32	0.317	2.78578700878478e-39	WT	RAB38
1.48122820552456e-43	0.0575033844786518	0.51	0.512	2.90424414257201e-39	WT	ANKMY2
1.62498337566785e-43	0.0764236803982341	0.422	0.424	3.18610490467195e-39	WT	PUF60
1.73525699532946e-43	0.0885476394356575	0.164	0.138	3.40231839074248e-39	WT	SP7
1.82374945332679e-43	0.0778484323856873	0.181	0.164	3.57582555313784e-39	WT	WNK3
1.90862057914759e-43	0.0653753890724738	0.174	0.161	3.74223236953468e-39	WT	SLC10A2
2.0098258203147e-43	0.0644230517066317	0.369	0.372	3.94066548589103e-39	WT	SGTB
2.01068548173583e-43	0.0646459461868213	0.233	0.223	3.94235102403945e-39	WT	TMEM168
2.02575082336035e-43	0.0922237271786094	0.096	0.069	3.97188963936263e-39	WT	GPR1
2.03995810896123e-43	0.0780028037549307	0.424	0.403	3.99974586424028e-39	WT	EDA
2.09913342939922e-43	0.0923478788196239	0.241	0.209	4.11577091502305e-39	WT	RPL39L
2.17563223858527e-43	0.0766896411535392	0.289	0.262	4.26576213019413e-39	WT	RABEPK
2.25523744346349e-43	0.0662920796127057	0.386	0.387	4.42184405539886e-39	WT	PRMT5
2.3098813557458e-43	0.0893600046105399	0.166	0.141	4.52898437421079e-39	WT	TPPP2
2.39875849687497e-43	0.0697260330741241	0.184	0.173	4.70324578482276e-39	WT	HAUS4
2.51111162513616e-43	0.0937177149173701	0.14	0.116	4.92353656340448e-39	WT	PARP15
2.54031274224776e-43	0.0668373232377363	0.245	0.24	4.98079119372518e-39	WT	DHRS7
2.95524729917121e-43	0.0577765092031397	0.45	0.46	5.794353379485e-39	WT	RALA
2.97882654201985e-43	0.0776218296914957	0.49	0.496	5.84058520093832e-39	WT	TPRN
3.12296409004118e-43	0.0759556354448235	0.405	0.407	6.12319569134374e-39	WT	AMPH
3.1982238200394e-43	0.097036572648245	0.094	0.061	6.27075744395124e-39	WT	LRRC74A
3.4579510723501e-43	0.070323351645911	0.093	0.071	6.78000466755684e-39	WT	DNAJA4
3.68737350993426e-43	0.0714242167736568	0.296	0.282	7.22983324092811e-39	WT	NUP188
3.83990063313904e-43	0.0758684011115942	0.352	0.331	7.52889317139572e-39	WT	TMEM63C
3.92641871861165e-43	0.0852193771080032	0.176	0.141	7.69852918158187e-39	WT	MAJIN
4.17016864308186e-43	0.07240460828605	0.336	0.332	8.1764496584906e-39	WT	IRF2BPL
4.40828881167299e-43	0.0818798655994452	0.171	0.146	8.64333187304723e-39	WT	SCPEP1
4.48368134681057e-43	0.0928984514288597	0.056	0.033	8.79115401669149e-39	WT	LRRC39
4.87655054123667e-43	0.0936839331799392	0.325	0.281	9.56145264620274e-39	WT	MAP1B
5.44714462681722e-43	0.0595413565139267	0.359	0.356	1.06802164698005e-38	WT	GPSM2
5.64644955943213e-43	0.0889311686289263	0.104	0.078	1.10709936511786e-38	WT	RAMP3
5.69700626615342e-43	0.0782171628369642	0.077	0.055	1.1170120186047e-38	WT	TACSTD2
5.77737374776578e-43	0.0973721407182347	0.084	0.055	1.13276967072444e-38	WT	KEL
5.7923945627677e-43	0.0954401303756973	0.182	0.142	1.13571480192186e-38	WT	PLTP
6.01960346514873e-43	0.0530227611066419	0.757	0.754	1.18026365141171e-38	WT	WDR60
6.0707963331162e-43	0.0624120249220023	0.434	0.434	1.19030103703409e-38	WT	RTN3
6.22697951316472e-43	0.097947723260739	0.247	0.187	1.22092387314621e-38	WT	KCNT1
6.24362304228584e-43	0.0547532259470795	0.31	0.31	1.22418716990099e-38	WT	IPO8
6.28373380900766e-43	0.104170303158901	0.299	0.262	1.23205168793213e-38	WT	EPHB4
6.74276920564136e-43	0.0768999678186976	0.151	0.128	1.3220547581501e-38	WT	ASB18
6.83250255065383e-43	0.068728064254919	0.691	0.682	1.3396487751067e-38	WT	RALGDS
6.97800736400463e-43	0.106000183198011	0.064	0.036	1.36817790386039e-38	WT	LAMP5
7.25341829360212e-43	0.086763773509147	0.069	0.044	1.42217772482657e-38	WT	LECT1
7.60610472929252e-43	0.0528068926563363	0.222	0.219	1.49132895427238e-38	WT	CASS4
7.93782090051243e-43	0.083014388132057	0.302	0.298	1.55636854396347e-38	WT	ATP6V0D2
8.10425729096016e-43	0.0690516638391497	0.251	0.247	1.58900172703856e-38	WT	SIPA1
8.6633367693707e-43	0.0727380583050799	0.329	0.332	1.69862044037051e-38	WT	CNTN6
9.43252631593806e-43	0.0592420776709651	0.498	0.506	1.84943543476598e-38	WT	EIF4E3
1.0178486406122e-42	0.0639626623503696	0.438	0.441	1.99569582964834e-38	WT	SOAT1
1.07510652759566e-42	0.0550373989295374	0.552	0.555	2.10796136865681e-38	WT	ATP2A2
1.11226927713588e-42	0.0871289625957391	0.186	0.153	2.18082637168031e-38	WT	KANK4
1.18024882286246e-42	0.0896240026920576	0.058	0.033	2.31411386698643e-38	WT	ASB10
1.28040056223069e-42	0.0667751706766273	0.3	0.289	2.51048138236571e-38	WT	PRX
1.34612347070215e-42	0.0660307613232516	0.337	0.332	2.6393442890057e-38	WT	CYB5R4
1.51795419720703e-42	0.0749327795831961	0.246	0.23	2.97625279446382e-38	WT	PPP6C
1.52089277774226e-42	0.100471067907278	0.103	0.068	2.98201446931924e-38	WT	VSTM2B
1.67993847929946e-42	0.0928573610759328	0.071	0.043	3.29385537636246e-38	WT	ACTL6B
2.01519668865451e-42	0.0625165347434456	0.433	0.45	3.9511961474449e-38	WT	SMUG1
2.08876536751682e-42	0.058222671778588	0.212	0.206	4.09544225609023e-38	WT	RP11-14J7.7
2.13081143217624e-42	0.0952373666151743	0.09	0.065	4.17788197506795e-38	WT	TEX15
2.17264144970502e-42	0.0691192688128996	0.255	0.244	4.25989809043663e-38	WT	PHF6
2.21205719208854e-42	0.0629289823629781	0.217	0.209	4.337180536528e-38	WT	DHRS1
2.21561266305987e-42	0.0857037285934359	0.087	0.059	4.34415174846149e-38	WT	CCDC144NL
2.30530153659228e-42	0.0666069766741037	0.405	0.4	4.52000472279648e-38	WT	BTBD3
2.35024687259475e-42	0.0583742295138731	0.212	0.205	4.60812904309653e-38	WT	RNASE11
2.39641700432161e-42	0.0688960954684357	0.51	0.51	4.69865482037339e-38	WT	ARL4A
2.51248191846748e-42	0.0778594469431623	0.234	0.217	4.92622329753919e-38	WT	EAPP
2.51924534139129e-42	0.0646402198709904	0.215	0.205	4.93948434086589e-38	WT	PSMC6
2.64331707308732e-42	0.0678794704740326	0.141	0.126	5.1827517852023e-38	WT	CDKL4
2.71895976146062e-42	0.0703594942821542	0.436	0.432	5.33106440429583e-38	WT	PTGFR
2.72892394354673e-42	0.0639717159967558	0.189	0.167	5.35060117611208e-38	WT	SIM2
2.77210119618127e-42	0.0795121081756999	0.458	0.467	5.43525881535262e-38	WT	HCN1
2.79032159023351e-42	0.094649050236538	0.231	0.163	5.47098354197085e-38	WT	PSMD5
2.92115219394383e-42	0.0630954754007927	0.369	0.371	5.72750310666567e-38	WT	KIF11
2.92508448510276e-42	0.0715477191473419	0.292	0.271	5.73521314994098e-38	WT	ABCC9
2.93623255897331e-42	0.07073120653103	0.243	0.239	5.75707117837896e-38	WT	TMEM97
2.94079534909898e-42	0.0848851089587316	0.054	0.033	5.76601744097837e-38	WT	SLC24A5
2.97854991856081e-42	0.096954867050888	0.056	0.029	5.84004282532217e-38	WT	EPO
3.20254862145218e-42	0.0697903159142546	0.391	0.375	6.2792370820813e-38	WT	BCAT1
3.85703695134958e-42	0.0833720073584843	0.078	0.054	7.56249235051112e-38	WT	C9orf153
3.93384589830114e-42	0.0661092930094823	0.142	0.131	7.71309165279905e-38	WT	AZGP1
3.94173469480489e-42	0.0928726923081588	0.07	0.044	7.72855921610396e-38	WT	NLRP13
3.9440560776255e-42	0.0531106744864489	0.671	0.666	7.73311075140032e-38	WT	MERTK
4.29013796400847e-42	0.0846691553909938	0.11	0.085	8.4116735060314e-38	WT	PNLIPRP3
4.71748370597061e-42	0.0737116615953115	0.228	0.217	9.24957030229657e-38	WT	OTUB2
4.93591058198603e-42	0.0528617796616774	0.533	0.553	9.6778398781e-38	WT	STX8
5.00625666555504e-42	0.0546890149317414	0.549	0.555	9.81576744415377e-38	WT	DYNLL1
5.17593219976395e-42	0.0902734280336275	0.074	0.049	1.01484502640772e-37	WT	MUC7
5.42213235860748e-42	0.0518744309202573	0.341	0.344	1.06311749155217e-37	WT	NEDD8-MDP1
5.93587929647999e-42	0.0571155420850286	0.407	0.417	1.16384785366083e-37	WT	TXN
6.47626531932668e-42	0.0712124833035406	0.247	0.233	1.26980134116038e-37	WT	FBXW2
